Pycnogenol diet.śr.spoż. tabl. 0,025 g 30 tabl.	wlosy
Pycnogenol tabl. 0,025 g 120 tabl.	wlosy
Pycnogenol tabl. 0,025 g 60 tabl.	wlosy
Receptura Farmaceutów Bellitudo Complex kaps. - 60 kaps.	wlosy
Regital Forte Zdrowe włosy & paznokcie tabl. - 60 tabl.	wlosy
Regital tabl. - 60 tabl.	wlosy
Renovastin tabl. - 30 tabl.	wlosy
Revalid Hair Complex kaps. - 60 kaps.	wlosy
Revalid kaps.twarde - 90 kaps.	wlosy
Revenal tabl.powl. - 60 tabl.	wlosy
Rodzina Zdrowia Biotimea tabl. - 60 tabl.	wlosy
Rodzina Zdrowia Vitabella kaps. - 90 kaps.	wlosy
Rodzina Zdrowia Vitaskrzyp tabl. - 60 tabl.	wlosy
Seboradin Pro Care Complex kaps.miękkie - 30 kaps.	wlosy
SFD Biotyna tabl. - 100 tabl.	wlosy
ShineMe prosz. - 30 sasz.	wlosy
Silica tabl. - 100 tabl.	wlosy
Silica tabl. - 50 tabl.	wlosy
Silicum + H (Krzem+Biotyna) tabl. - 30 tabl.	wlosy
Skin Care Hialuron Shot płyn - 10 szt. po 15 ml	wlosy
Skin Care Wypełniacz Kolagenowy tabl. - 60 tabl.	wlosy
Skrzyp +vit z bambusem + pomadka - ZESTAW UPOMINKOWY tabl. - 60 tabl.	wlosy
Skrzyp +vit. z bambusem + pomadka Intensive Suncare na lato - ZESTAW UPOMINKOWY tabl. - 60 tabl.	wlosy
Skrzyp LGO kaps. - 30 szt.	wlosy
Skrzyp Polny 0,5L suplement diety płyn - 500 ml	wlosy
Skrzyp Polny Forte BIOTTER tabl. - 45 tabl.	wlosy
Skrzyp polny forte+witaminy i minerały kaps. - 60 kaps.	wlosy
Skrzyp Polny kaps. - 40 kaps.	wlosy
Skrzyp polny tabl. 0,45 g 60 tabl. (4 blist. po 15 tabl.)	wlosy
Skrzyp polny z pokrzywą tabl. 0,035 g 60 tabl.	wlosy
Skrzyp Pro beauty tabl. - 60 tabl.	wlosy
Skrzyp Strong nowa formuła tabl. - 30 tabl.	wlosy
Skrzyp tabl.powl. - 30 tabl. (3 blist. po 10 tabl.)	wlosy
Skrzyp z bambusem tabl. - 60 tabl.	wlosy
Skrzyp z biotyną FORTE VITTER BLUE tabl. - 45 tabl.	wlosy
Skrzyp z biotyną Forte VITTER BLUE z Pilniczkiem tabl. - 45 tabl.	wlosy
Skrzyp z witaminami APTEO tabl. - 100 tabl.	wlosy
Skrzypocomplex APTEO kaps. - 30 kaps.	wlosy
Skrzypolen 40+ kaps. - 60 kaps.	wlosy
Skrzypolen kaps. - 60 kaps.	wlosy
Skrzypolen z biotyną kaps. - 48 kaps.	wlosy
Skrzypolen z biotyną kaps. - 72 kaps.	wlosy
Skrzypolen z biotyną max 40+ kaps. - 60 kaps.	wlosy
Skrzypolen z kwasem hialuronowym kaps. - 48 kaps.	wlosy
Skrzypovita 1 x dziennie + Maska do włosów w prezencie tabl.powl. - 42 tabl. (+50ml)	wlosy
Skrzypovita 1 x dziennie + Skrzypovita PRO Serum d/paznokci w prezencie - - 56 tabl. + 7 ml	wlosy
Skrzypovita 1 x dziennie + Zdrovit Biotyna gratis zest. - 42 tabl. + 28 pastyl.	wlosy
Skrzypovita 1 x dziennie 33\% \gratis tabl.powl. - 42 tabl. (+ 14 tabletek gratis)	wlosy
Skrzypovita 1 x dziennie 33\%\gratis tabl.powl. - 56 tabl. (42+14)	wlosy
Skrzypovita 1 x dziennie Biotyna Complex + Krem d/rąk Olivenol w prezen. tabl.powl. - 42 tabl.	wlosy
Skrzypovita 1 x dziennie Biotyna Complex tabl.powl. - 42 tabl.	wlosy
Skrzypovita 1 x dziennie Edycja limitowana tabl.powl. - 28 tabl.	wlosy
Skrzypovita 1 x dziennie prom. tabl.powl. - 28 tabl.	wlosy
Skrzypovita 1 x dziennie tabl.powl. - 40 tabl.	wlosy
Skrzypovita 1 x dziennie tabl.powl. - 42 tabl.	wlosy
Skrzypovita 1 x dziennie+ Turban tabl.powl. - 42 tabl.	wlosy
Skrzypovita 40+ + 33\% \gratis tabl.powl. - 42 tabl. (+ 14 tabl.grat.)	wlosy
Skrzypovita 40+ + Krem d/rąk Olivenol w prezen. zest. - 42 tabl.	wlosy
Skrzypovita 40+ + Skrzypovita PRO Serum d/paznokci w prezencie - - 56 tabl. + 7 ml	wlosy
Skrzypovita 40+ + Zdrovit Biotyna gratis zest. - 42 tabl. + 28 pastyl.	wlosy
Skrzypovita 40+ +Maska d/wł.7 OILS ELIKSIR w prezencie tabl.powl. - 42 tabl. (+50ml)	wlosy
Skrzypovita 40+ prom.50\%\gratis drug.produktu tabl.powl. - 84 tabl. (42+42)	wlosy
Skrzypovita 40+ tabl.powl. - 42 tabl.	wlosy
Skrzypovita 40+ tabl.powl. - 56 tabl.	wlosy
Skrzypovita kaps. - 80 kaps.	wlosy
Skrzypovita MEN tabl.powl. - 30 tabl.	wlosy
SkrzypStrong tabl. - 30 tabl.	wlosy
SOLGAR D-biotyna 1000 mcg kaps. - 50 kaps.	wlosy
SOLGAR D-biotyna 300 mcg tabl. - 100 tabl.	wlosy
SOLGAR formuła skóra włosy paznokcie 120ta	wlosy
SOLGAR Krzem oceaniczny 25mg z alg czerwonych kaps. - 50 kaps.	wlosy
SOLGAR Krzem oceaniczny kaps. 0,024 g 50 kaps.	wlosy
SOLGAR L-cysteina 500 mg kaps. - 30 kaps.	wlosy
SOLGAR Skrzyp polny wiosenny kaps. - 100 kaps.	wlosy
SOLGAR Włosy Skóra Paznokcie tabl. - 120 tabl.	wlosy
SOLGAR Włosy Skóra Paznokcie tabl. - 60 tabl.	wlosy
SWANSON Hydrolizowany kolagen z ryb typu I	wlosy
Tavipil extra tabl. - 60 tabl.	wlosy
Vitadena Biotyna tabl.powl. - 60 tabl.	wlosy
Vitahair tabl. - 60 tabl. (4 blist. po 15 tabl.)	wlosy
Vitapil '60 tabl + próbka AQUAfemin Detox 15 kaps. tabl. i kaps. - 60 tabl. (+ 15 tab.)	wlosy
Vitapil kaps. - 60 kaps.	wlosy
VITAPIL mama kaps. - 60 kaps.	wlosy
Vitapil promocja tabl. - 60 tabl.	wlosy
Vitapil tabl. - 30 tabl.	wlosy
Vitapil tabl. + Vitapil Profes.lotion (50%taniej) zest. - 60 tabl. (+125ml)	wlosy
Vitapil tabl. + Vitapil Profes.Lotion próbka zest. - 60 tabl. (+125ml)	wlosy
Vitapil z biotyną tabl.powl. - 60 tabl.	wlosy
Vitrum Paznokcie tabl. - 30 tabl.	wlosy
Wapń-Magnez-Cynk Forte tabl. - 100 tabl.	wlosy
Wapń+Magnez+Cynk tabl. - 100 tabl.	wlosy
Włosy skóra paznokcie kaps.twarde - 60 kaps.	wlosy
Wyciąg ze Skrzypu Pol.+drożdze +wit. VITAMEX tabl. - 100 tabl.	wlosy
Wyciąg ze Skrzypu Pol.z wit.i mikroele. kaps. - 50 kaps.	wlosy
Wyciąg ze Skrzypu Polnego +drożdże+witamin. tabl. - 100 tabl.	wlosy
Wyciąg ze Skrzypu Polnego i Pokrzywy Forte kaps. - 100 kaps.	wlosy
Wyciąg ze Skrzypu Polnego i Pokrzywy Forte kaps. - 100 kaps.	wlosy
Yango Lukrecja Ekstrakt 380 mg - 60 kaps.	wlosy
Zdrovit z biotyną sm.ananas. pastyl.do ssania - 50 szt.	wlosy
ACTIAROMA BABY Maść - - 50 g	grypa_odpornosc
ACTIAROMA Maść - - 50 g	grypa_odpornosc
Agrypin (Cerugrip) tabl.powl. 0,325g+0,03g+0,01g 20 tabl.	grypa_odpornosc
Agrypin tabl.powl. 0,325g+0,03g+0,01g 10 tabl.	grypa_odpornosc
Antygrypin (Antygrypin dzień) tabl.mus. 0,5g+0,15g+0,05g 10 tabl.	grypa_odpornosc
AntyGrypin Complex gran.mus. 0,5g+0,2g+4mg 10 sasz.	grypa_odpornosc
AntyGrypin Complex tabl.mus. 0,5g+0,2g+4mg 10 tabl.	grypa_odpornosc
Apap ból i gorączka C plus tabl.mus. 0,5g+0,3g 10 tabl. (5 blist. po 2 tabl.)	grypa_odpornosc
Apap Przeziębienie (Hot) prosz.do sporz.roztw. (0,65g+0,05g+0,01g)/ 8 sasz.	grypa_odpornosc
Apap Przeziębienie CAPS kaps.twarde 0,5g+6,1mg 8 kaps.	grypa_odpornosc
Apap Przeziębienie Junior prosz.do sporz.roztw. 0,3g+0,02g+5mg 6 sasz.	grypa_odpornosc
ARGOL GRIP Maść aromat.z eukalipt. - - 40 g	grypa_odpornosc
AROMACTIV BABY Żel - - 20 g	grypa_odpornosc
AROMACTIV Żel - - 40 g	grypa_odpornosc
AROMACTIV Żel - - 50 g	grypa_odpornosc
AROMACTIV+ Żel - - 50 g	grypa_odpornosc
Aromatol Hot Żel (Aromagel) żel - 40 g	grypa_odpornosc
AromaVap Żel pielęgnacyjny d/dzieci z olejakami eterycznymi APTEO DZIECKO - - 30 ml	grypa_odpornosc
Ascalcin Plus o smaku malinowym prosz.mus. 0,5g+0,3g+0,2g 10 sasz.	grypa_odpornosc
Ascalcin Plus o smaku malinowym prosz.mus. 0,5g+0,3g+0,2g 20 sasz.	grypa_odpornosc
Ascalcin Plus o smaku malinowym prosz.mus. 0,5g+0,3g+0,2g 8 sasz.	grypa_odpornosc
Ascalcin tabl.mus. 0,3g+0,1g Ca2+ 12 tabl.	grypa_odpornosc
ASPIRIN C FORTE tabl.mus. 0,8g+0,48g 10 tabl.	grypa_odpornosc
Aspirin C tabl.mus. 0,4g+0,24g 10 tabl.	grypa_odpornosc
Aspirin C tabl.mus. 0,4g+0,24g 10 tabl.	grypa_odpornosc
Aspirin C tabl.mus. 0,4g+0,24g 10 tabl.	grypa_odpornosc
Aspirin C tabl.mus. 0,4g+0,24g 10 tabl.	grypa_odpornosc
Aspirin C tabl.mus. 0,4g+0,24g 10 tabl.	grypa_odpornosc
Aspirin C tabl.mus. 0,4g+0,24g 10 tabl.	grypa_odpornosc
Aspirin C tabl.mus. 0,4g+0,24g 10 tabl.	grypa_odpornosc
Aspirin C tabl.mus. 0,4g+0,24g 10 tabl.	grypa_odpornosc
Aspirin C tabl.mus. 0,4g+0,24g 10 tabl.	grypa_odpornosc
Aspirin C tabl.mus. 0,4g+0,24g 20 sasz.	grypa_odpornosc
Aspirin C tabl.mus. 0,4g+0,24g 20 tabl.	grypa_odpornosc
Aspirin C tabl.mus. 0,4g+0,24g 20 tabl.	grypa_odpornosc
Aspirin C tabl.mus. 0,4g+0,24g 20 tabl.	grypa_odpornosc
Aspirin C tabl.mus. 0,4g+0,24g 20 tabl.	grypa_odpornosc
Aspirin C tabl.mus. 0,4g+0,24g 20 tabl.	grypa_odpornosc
Aspirin C tabl.mus. 0,4g+0,24g 20 tabl.	grypa_odpornosc
Aspirin C tabl.mus. 0,4g+0,24g 20 tabl.	grypa_odpornosc
Aspirin C tabl.mus. 0,4g+0,24g 20 tabl.	grypa_odpornosc
Aspirin C tabl.mus. 0,4g+0,24g 20 tabl.	grypa_odpornosc
Aspirin C tabl.mus. 0,4g+0,24g 20 tabl.	grypa_odpornosc
Aspirin C tabl.mus. 0,4g+0,24g 20 tabl.	grypa_odpornosc
Aspirin C tabl.mus. 0,4g+0,24g 20 tabl.	grypa_odpornosc
Aspirin Complex gran.do sp.zaw.doust. 0,5g+0,03g 10 sasz.	grypa_odpornosc
Aspirin Complex gran.do sp.zaw.doust. 0,5g+0,03g 10 sasz.	grypa_odpornosc
Aspirin Complex Hot gran.do sporz.zaw.doust. 0,5g+0,03g 10 sasz.	grypa_odpornosc
Aspirin Complex Zatoki gran.do sporz.zaw.doust. 0,5g+0,03g 10 sasz.	grypa_odpornosc
Borsucza Maść SwissMedicus - - 125 ml	grypa_odpornosc
Choligrip (Choligrip HOT) prosz.do sporz.roztw.doust. (0,75g+0,06g+0,01g)/ 10 sasz.	grypa_odpornosc
Choligrip (Choligrip HOT) prosz.do sporz.roztw.doust. (0,75g+0,06g+0,01g)/ 5 sasz.	grypa_odpornosc
Coldrex Complex Grip prosz.do sporz.roztw.doust. 0,5g+0,2g+0,01g 10 sasz.	grypa_odpornosc
Coldrex Junior C prosz.do sporz.zaw.doust. 0,3g+0,02g+5mg 10 sasz.	grypa_odpornosc
Coldrex MaxGrip (sm. cytryn.) prosz.do sporz.roztw.doust. (1g+0,04g+0,01g)/sas 10 sasz.	grypa_odpornosc
Coldrex MaxGrip C tabl. 0,5g+0,025g+0,038g+5 12 tabl. (1 blist. po 12 tabl.)	grypa_odpornosc
Coldrex MaxGrip C tabl. 0,5g+0,025g+0,038g+5 24 tabl. (2 blist. po 12 tabl.)	grypa_odpornosc
Coldrex MaxGrip Lemon 10 sasz.-12 w cenie 8 (12op. w cenie 8op) pr.do p.rozt.doust. - 12 op.	grypa_odpornosc
Colgrip Hot (box) prosz. - 10 op. po 8 sasz.	grypa_odpornosc
Colgrip Hot (Colgrip) prosz. - 8 sasz.	grypa_odpornosc
Colgrip Zatoki prosz. - 8 sasz.	grypa_odpornosc
Depulol żel (0,05g+0,05g+0,06g)/ 20 g	grypa_odpornosc
Echimunn Grypa saszet. - 12 sasz. po 3,5 g	grypa_odpornosc
Efferalgan Vitamin C tabl.mus. 0,33g+0,2g 10 tabl.	grypa_odpornosc
Efferalgan Vitamin C tabl.mus. 0,33g+0,2g 20 tabl.	grypa_odpornosc
Efferalgan Vitamin C tabl.mus. 0,33g+0,2g 20 tabl.	grypa_odpornosc
Egrip saszet. - 20 sasz.	grypa_odpornosc
FastGrip Odporność - - 10 sasz. po 4 g	grypa_odpornosc
FEBRICOLD BALM maść - 50 g	grypa_odpornosc
Febrisan prosz.mus. (0,75g+0,06g+0,01g)/ 12 sasz. po 5 g	grypa_odpornosc
Febrisan prosz.mus. (0,75g+0,06g+0,01g)/ 16 sasz. po 5 g	grypa_odpornosc
Febrisan prosz.mus. (0,75g+0,06g+0,01g)/ 8 sasz. po 5 g	grypa_odpornosc
Febrisan Tabs tabl.powl. 0,5g+0,025g+5mg 12 tabl. (2 blist. po 6 tabl.)	grypa_odpornosc
Febrisan Zatoki tabl.powl. 0,5g+0,025g+5mg 12 tabl. (2 blist. po 6 tabl.)	grypa_odpornosc
Febrisan Zatoki tabl.powl. 0,5g+0,025g+5mg 24 tabl. (4 blist. po 6 tabl.)	grypa_odpornosc
Fervex D gran.do sporz.roztw.doust. 0,5g+0,2g+0,025g 8 sasz.	grypa_odpornosc
Fervex Extra Tabs tabl.powl. 0,5g+4mg 16 tabl.	grypa_odpornosc
Fervex gran.do sporz.roztw.doust. 0,5g+0,2g+0,025g 12 sasz.	grypa_odpornosc
Fervex gran.do sporz.roztw.doust. 0,5g+0,2g+0,025g 8 sasz.	grypa_odpornosc
Fervex gran.do sporz.roztw.doust. 0,5g+0,2g+0,025g 8 sasz.	grypa_odpornosc
Fervex gran.do sporz.roztw.doust. 0,5g+0,2g+0,025g 8 sasz.	grypa_odpornosc
Fervex gran.do sporz.roztw.doust. 0,5g+0,2g+0,025g 8 sasz.	grypa_odpornosc
Fervex gran.do sporz.roztw.doust. 0,5g+0,2g+0,025g 8 sasz.	grypa_odpornosc
Fervex Junior gran.do sp.roztw.doust. 0,28g+0,1g+0,01g 8 sasz.	grypa_odpornosc
Fervex Junior gran.do sporz.roztw.doust. 0,28g+0,1g+0,01g 8 sasz.	grypa_odpornosc
Fervex o smaku malinowym gran.do sporz.roztw.doust. 0,5g+0,2g+0,025g 12 sasz.	grypa_odpornosc
Fervex o smaku malinowym gran.do sporz.roztw.doust. 0,5g+0,2g+0,025g 8 sasz.	grypa_odpornosc
Flucontrol Hot prosz.do sporz.roztw.doust. 1g+0,01g+4mg 8 sasz. po 5,5 g	grypa_odpornosc
Flucontrol Max tabl.powl. 0,65g+0,01g+4mg 10 tabl.	grypa_odpornosc
Galpirin kaps.twarde - 30 kaps.	grypa_odpornosc
Gardimax Herball termogripp gran.do sporz.roztw.doust. - 10 sasz.	grypa_odpornosc
Grinovita FORTE prosz.do rozpusz. - 10 sasz.	grypa_odpornosc
Grinovita imbir prosz.do rozpusz. - 10 sasz.	grypa_odpornosc
Grinovita Junior prosz.do rozpusz. - 10 sasz.	grypa_odpornosc
Grinovita mama prosz.do rozpusz. - 10 sasz.	grypa_odpornosc
Grinovita prosz.do rozpusz. - 10 sasz.	grypa_odpornosc
Gripactive Odporność Forte prosz.do sporz.roztw. - 6 sasz.	grypa_odpornosc
Gripactive Zatoki i Nos gran.do sporz.roztw.doust. - 6 sasz.	grypa_odpornosc
GRIPBLOCKER EXPRESS kaps.miękkie 0,3g+0,03g+0,012g 10 kaps.	grypa_odpornosc
GRIPBLOCKER EXPRESS kaps.miękkie 0,3g+0,03g+0,012g 20 kaps.	grypa_odpornosc
Gripblocker Natural syrop - 125 g	grypa_odpornosc
Gripblocker Zatoki kaps.miękkie 0,25g+0,03g 12 kaps.	grypa_odpornosc
Gripblocker Zatoki kaps.miękkie 0,25g+0,03g 24 kaps.	grypa_odpornosc
Gripex Duo tabl.powl. 0,5g+6,1mg 16 tabl.	grypa_odpornosc
Gripex Hot (HotActiv) prosz.do sporz.roztw.doust. 0,65g+0,05g+0,01g 12 sasz. po 4 g	grypa_odpornosc
Gripex Hot (HotActiv) prosz.do sporz.roztw.doust. 0,65g+0,05g+0,01g 8 sasz. po 4 g	grypa_odpornosc
Gripex Hot Max (HotActiv Forte) prosz.do sporz.roztw. (1g+0,1g+0,0122g)/sa 12 sasz.	grypa_odpornosc
Gripex Hot Max (HotActiv Forte) prosz.do sporz.roztw. (1g+0,1g+0,0122g)/sa 8 sasz.	grypa_odpornosc
Gripex Hot ZATOKI pr.do p.rozt.doust. 0,65g+0,06g+0,02g+4m 8 sasz.	grypa_odpornosc
Gripex Hot ZATOKI prosz.do sporz.roztw.doust. 0,65g+0,06g+0,02g+4m 12 sasz.	grypa_odpornosc
Gripex Hot ZATOKI prosz.do sporz.roztw.doust. 0,65g+0,06g+0,02g+4m 6 sasz.	grypa_odpornosc
Gripex Hot ZATOKI prosz.do sporz.roztw.doust. 0,65g+0,06g+0,02g+4m 8 sasz.	grypa_odpornosc
Gripex Max tabl.powl. 0,5g+0,03g+0,015g 10 tabl.	grypa_odpornosc
Gripex Max tabl.powl. 0,5g+0,03g+0,015g 20 tabl.	grypa_odpornosc
Gripex Noc tabl.powl. 0,5g+0,03g+0,015g+2m 12 tabl. (blist.)	grypa_odpornosc
Gripex Noc tabl.powl. 0,5g+0,03g+0,015g+2m 6 tabl. (blist.)	grypa_odpornosc
Gripex SinuCaps kaps.twarde 0,3g+0,025g+5mg 10 kaps. (blist.)	grypa_odpornosc
Gripex tabl.powl. 0,325g+0,03g+0,01g 10 tabl. (blist.)	grypa_odpornosc
Gripex tabl.powl. 0,325g+0,03g+0,01g 24 tabl. (2 blist. po 12 tabl.)	grypa_odpornosc
Gripex Zatoki Caps kaps.twarde 0,5g+0,025g+6,1mg 10 kaps.	grypa_odpornosc
Gripomax Extra Activlab Pharma saszet. - 10 sasz.	grypa_odpornosc
Gripomax Imbir + Miód Activlab Pharma prosz. - 10 sasz.	grypa_odpornosc
Gripomax Pregna Activlab Pharma prosz. - 10 sasz.	grypa_odpornosc
Griposan kaps. - 30 kaps.	grypa_odpornosc
Griposan Plus prosz. - 10 sasz. po 2 g	grypa_odpornosc
Gripovita + 5 saszetek gratis prosz. - 10 sasz. (+ 5 saszetek gratis)	grypa_odpornosc
Gripovita + 50% gratis drugiego opak.Gripovita prosz. 10 g 10 sasz. (+ 10 sasz.(50% grat.))	grypa_odpornosc
Gripovita + term.elektr.gratis prosz. - 15 sasz. (+termometr)	grypa_odpornosc
Gripovita + Witamina C 1000mg gratis prosz. - 10 sasz. (+ 10 tabl.mus.grat.)	grypa_odpornosc
Gripovita + Witamina C 500mg gratis prosz. - 10 sasz. (+ 10 tabl.mus.grat.)	grypa_odpornosc
Gripovita Forte + 5 saszetek gratis prosz. - 10 sasz. (+ 5 saszetek gratis)	grypa_odpornosc
Gripovita Forte + term.elektr.gratis prosz. - 15 sasz. (+termometr)	grypa_odpornosc
Gripovita Forte + Zdrovit Complex zest. - 10 sasz. (+28 tabl.gratis)	grypa_odpornosc
Gripovita Forte + Zdrovit Multiwitamina - - 10 sasz. (+ 10 tabl.mus.grat.)	grypa_odpornosc
Gripovita Forte prosz. - 10 sasz.	grypa_odpornosc
Gripovita Imbir prosz.do rozpusz. - 10 sasz.	grypa_odpornosc
Gripovita Junior 10+5 saszetek gratis prosz. 10 g 15 sasz.	grypa_odpornosc
Gripovita Junior prosz. 10 g 10 sasz.	grypa_odpornosc
Gripovita Junior+ Fritt gratis prosz. - 10 sasz. (+ 10 tabl.mus.grat.)	grypa_odpornosc
Gripovita mama - - 10 sasz.	grypa_odpornosc
Grippokaps kaps.miękkie 0,25g+0,03g 12 kaps. (1 blist. po 12 kaps.)	grypa_odpornosc
Grypobon kaps. - 20 kaps.	grypa_odpornosc
Grypolek tabl.powl. 0,325g+0,2g+0,03g+0, 12 tabl. (2 blist. po 6 tabl.)	grypa_odpornosc
Grypolek tabl.powl. 0,325g+0,2g+0,03g+0, 24 tabl.	grypa_odpornosc
Grypostop tabl.powl. 0,325g+0,03g+0,015g 12 tabl.	grypa_odpornosc
Grypostop tabl.powl. 0,325g+0,03g+0,015g 24 tabl.	grypa_odpornosc
HEEL Angin-Heel SD tabl. - 50 tabl. (poj.)	grypa_odpornosc
HEEL Engystol tabl. - 50 tabl. (poj.)	grypa_odpornosc
HEEL Gripp-Heel tabl. - 50 tabl. (poj.)	grypa_odpornosc
Kwiatostan lipy kaps. 0,4 g 30 kaps. (blist.)	grypa_odpornosc
Laboratoria PolfaŁódź PRZEZIĘBIENIE I GRYPA (Ascalcin Plus o smaku grejpfrut.) prosz.mus. 0,5g+0,3g+0,2g 10 szt.	grypa_odpornosc
Laboratoria PolfaŁódź PRZEZIĘBIENIE I GRYPA (Ascalcin Plus o smaku grejpfrut.) prosz.mus. 0,5g+0,3g+0,2g 20 szt.	grypa_odpornosc
Laboratoria PolfaŁódź PRZEZIĘBIENIE I GRYPA smak cytrynowy (Ascalcin Plus o smaku cytryn.) prosz.mus. 0,5g+0,3g+0,2g 10 sasz.	grypa_odpornosc
Laboratoria PolfaŁódź PRZEZIĘBIENIE I GRYPA smak cytrynowy (Ascalcin Plus o smaku cytryn.) prosz.mus. 0,5g+0,3g+0,2g 20 sasz.	grypa_odpornosc
Laboratoria PolfaŁódź PRZEZIĘBIENIE I GRYPA smak cytrynowy prosz.mus. 0,5g+0,3g+0,2g 8 sasz.	grypa_odpornosc
LEHNING L- 52 krop.doust., roztw. - 30 ml	grypa_odpornosc
Limfodrenaż-Pascoe Basic krop.doust., roztw. - 20 ml (but.)	grypa_odpornosc
Lipomal syrop 97 mg/5ml 125 g	grypa_odpornosc
MUSTELA BEBE Balsam do nacierania klatki piersiowej - - 40 ml (tub. karton)	grypa_odpornosc
NATURELL Immuno Hot saszet. - 10 sasz.	grypa_odpornosc
NATURELL Immuno Kids saszet. - 10 sasz.	grypa_odpornosc
Olimp Ulgrip Hot o sm. malinowym prosz. - 10 sasz.	grypa_odpornosc
Olimp ULGRIP JUNIOR saszet. - 10 sasz.	grypa_odpornosc
Paragrippe tabl. - 60 tabl.	grypa_odpornosc
Pelafen tabl.powl. 0,02 g 15 tabl.	grypa_odpornosc
Pelafen tabl.powl. 0,02 g 30 tabl.	grypa_odpornosc
Pielęgnująca maść rozgrzewająca APTEO+ - - 50 g	grypa_odpornosc
PNEUMOVIT Żel d/ciała - - 100 ml (tub.)	grypa_odpornosc
PNEUMOVIT Żel d/ciała - - 200 ml (but.z pomp.)	grypa_odpornosc
Polopiryna C Plus prosz.mus. 0,5g+0,3g+0,2g 14 szt.	grypa_odpornosc
Polopiryna C Plus prosz.mus. 0,5g+0,3g+0,2g 6 szt.	grypa_odpornosc
Polopiryna C tabl.mus. 0,5g+0,2g 10 tabl. (5 blist. po 2 tabl.)	grypa_odpornosc
Polopiryna C tabl.mus. 0,5g+0,2g 18 tabl.	grypa_odpornosc
Polopiryna Complex prosz.do sp.rozt.doust. 0,5g+0,01558g+2mg 8 sasz.	grypa_odpornosc
Polopiryna Complex prosz.do sporz.roztw.doust. 0,5g+0,01558g+2mg 12 sasz.	grypa_odpornosc
Polopiryna Complex prosz.do sporz.roztw.doust. 0,5g+0,01558g+2mg 8 sasz.	grypa_odpornosc
Polopiryna Max Hot prosz.do sporz.roztw.doust. (0,5g+0,3g+0,05g)/sa 8 sasz.	grypa_odpornosc
Polopiryna S tabl. 0,3 g 20 tabl. (2 blist. po 10 tabl.)	grypa_odpornosc
Polopiryna S tabl. 0,3 g 30 tabl.	grypa_odpornosc
Polopiryna Zatoki prosz.doust. 0,5g+0,01558g 6 sasz.	grypa_odpornosc
Pulmonil maść - 50 g (poj.)	grypa_odpornosc
Pumilen Maść - - 75 ml	grypa_odpornosc
Pumo Vap Bebe Żel rozgrzewający - - 30 ml (tuba)	grypa_odpornosc
PUMO VAP JUNIOR - - 30 ml	grypa_odpornosc
Pyramidon prosz.mus. 0,5g+0,3g+0,2g 10 sasz.	grypa_odpornosc
Renolan Hot saszet. - 7 sasz.	grypa_odpornosc
Resiterm Maść łagodząca objawy przeziębienia - - 40 g	grypa_odpornosc
Rodzina Zdrowia Immunosine Junior smak malinowy prosz.do rozpusz. - 10 sasz.	grypa_odpornosc
Rodzina Zdrowia Immunosine smak malinowy prosz.do rozpusz. - 10 sasz.	grypa_odpornosc
Rub-Arom maść - 40 g	grypa_odpornosc
Rub-Arom maść - 40 g (słoik)	grypa_odpornosc
Salorhin inhalacja maść rozgrzewająca - - 50 ml	grypa_odpornosc
Scorbolamid EXTRA Hot gran.do sporz.zaw.doust. 0,3g+0,3g+0,05g+5mg 8 sasz.	grypa_odpornosc
Scorbolamid EXTRA tabl.powl. 0,3g+0,2g+0,05g+5mg 20 tabl.	grypa_odpornosc
Scorbolamid KIDS Hot - 3 g 8 sasz.	grypa_odpornosc
Scorbolamid tabl.draż. 0,3g+0,005g+0,1g 20 tabl.	grypa_odpornosc
Scorbolamid tabl.draż. 0,3g+0,005g+0,1g 40 tabl.	grypa_odpornosc
Tabcin Trend kaps.miękkie 0,25g+0,03g+2mg 12 kaps. (1 blist. po 12 kaps.)	grypa_odpornosc
Tabcin Trend kaps.miękkie 0,25g+0,03g+2mg 24 kaps. (2 blist. po 12 kaps.)	grypa_odpornosc
Tantum Flu smak cytrynowy prosz.do sporz.roztw.doust. 0,6g+0,01g 10 sasz.	grypa_odpornosc
Tantum Flu smak pomarańczowy prosz.do sporz.roztw.doust. 0,6g+0,01g 10 sasz.	grypa_odpornosc
Theraflu ExtraGRIP prosz.do sporz.roztw.doust. 0,65g+0,01g+0,02g 10 sasz.	grypa_odpornosc
Theraflu ExtraGRIP prosz.do sporz.roztw.doust. 0,65g+0,01g+0,02g 14 sasz.	grypa_odpornosc
Theraflu ExtraGRIP prosz.do sporz.roztw.doust. 0,65g+0,01g+0,02g 6 sasz.	grypa_odpornosc
Theraflu Max Grip prosz.do sporz.roztw. 1g+0,07g+0,01g 10 sasz. po 7,6 g	grypa_odpornosc
Theraflu Przeziębienie (Theraflu Zatoki Extra) prosz.do sporz.roztw.doust. 0,5g+0,03g 10 sasz.	grypa_odpornosc
Theraflu Total Grip kaps.twarde 0,5g+6,1mg+0,1g 16 kaps.	grypa_odpornosc
Theraflu Total Grip prosz.do sporz.roztw.doust. 1g+0,0122g+0,2g 10 sasz.	grypa_odpornosc
Theraflu Zatoki Max tabl.powl. 0,5g+0,03g 18 tabl.	grypa_odpornosc
Theraflu Zatoki prosz.do sporz.roztw.doust. 0,65g+0,01g 10 sasz.	grypa_odpornosc
